Node Count: 800

Node List:  1, 222, 136, 534, 2, 349, 180, 249, 3, 375, 4, 69, 98, 5, 545, 260, 6, 178, 7, 79, 8, 532, 325, 9, 275, 166, 200, 10, 247, 113, 11, 516, 96, 12, 159, 664, 748, 708, 639, 720, 13, 38, 72, 14, 318, 99, 15, 16, 55, 134, 269, 17, 392, 18, 515, 480, 19, 285, 270, 20, 141, 21, 296, 22, 171, 23, 462, 707, 647, 790, 758, 605, 24, 103, 283, 25, 224, 26, 137, 27, 28, 182, 29, 209, 30, 539, 31, 63, 32, 538, 33, 154, 34, 225, 35, 301, 36, 513, 338, 37, 114, 465, 288, 367, 39, 40, 129, 41, 54, 541, 42, 542, 43, 122, 243, 44, 467, 45, 90, 46, 339, 117, 151, 47, 256, 48, 49, 250, 324, 50, 133, 273, 51, 52, 53, 112, 460, 514, 81, 56, 235, 299, 57, 58, 152, 363, 59, 183, 257, 60, 479, 61, 302, 372, 388, 62, 293, 419, 64, 251, 65, 458, 305, 66, 276, 160, 67, 342, 289, 68, 70, 144, 253, 493, 71, 87, 239, 73, 186, 74, 75, 102, 76, 77, 428, 78, 153, 245, 587, 626, 742, 774, 658, 80, 82, 83, 441, 314, 84, 85, 473, 86, 488, 341, 359, 88, 766, 636, 599, 718, 656, 89, 333, 110, 739, 657, 699, 588, 627, 313, 91, 494, 116, 267, 310, 92, 241, 278, 491, 93, 272, 236, 94, 146, 95, 124, 97, 425, 120, 414, 259, 673, 767, 696, 604, 725, 384, 100, 227, 101, 411, 104, 282, 231, 105, 448, 106, 510, 793, 614, 775, 727, 671, 107, 351, 172, 108, 109, 242, 340, 111, 682, 594, 672, 783, 644, 304, 791, 643, 736, 749, 667, 369, 470, 115, 382, 417, 380, 118, 119, 476, 121, 123, 286, 635, 607, 782, 697, 669, 125, 291, 126, 358, 127, 360, 466, 506, 128, 206, 130, 131, 132, 135, 397, 502, 519, 507, 297, 138, 234, 162, 650, 786, 687, 706, 730, 139, 264, 140, 357, 266, 142, 143, 295, 536, 335, 145, 347, 391, 147, 148, 800, 537, 149, 195, 570, 549, 327, 457, 150, 308, 252, 412, 529, 155, 156, 168, 157, 344, 158, 198, 316, 205, 652, 693, 621, 763, 735, 161, 258, 163, 164, 481, 165, 370, 167, 306, 169, 170, 203, 745, 584, 695, 660, 590, 173, 377, 174, 564, 435, 175, 554, 176, 193, 177, 214, 190, 179, 422, 437, 181, 424, 323, 184, 185, 187, 281, 602, 726, 755, 690, 668, 188, 456, 189, 430, 191, 213, 192, 776, 649, 741, 640, 761, 194, 523, 196, 197, 199, 527, 429, 201, 423, 202, 204, 416, 311, 207, 321, 208, 371, 354, 210, 798, 628, 683, 717, 582, 211, 361, 557, 212, 215, 399, 230, 216, 217, 320, 218, 219, 220, 221, 630, 795, 702, 662, 750, 223, 484, 415, 226, 410, 228, 551, 229, 232, 290, 385, 233, 287, 426, 237, 238, 262, 240, 747, 722, 679, 593, 642, 244, 546, 486, 246, 322, 248, 355, 381, 373, 592, 619, 794, 752, 709, 254, 255, 336, 274, 261, 263, 387, 487, 265, 499, 268, 469, 490, 638, 611, 686, 788, 757, 561, 271, 277, 279, 511, 280, 307, 284, 440, 352, 463, 292, 294, 449, 670, 784, 711, 613, 732, 298, 332, 300, 580, 535, 303, 496, 309, 312, 315, 317, 319, 560, 612, 785, 704, 797, 724, 568, 326, 328, 329, 330, 446, 553, 396, 331, 451, 497, 334, 631, 566, 337, 356, 389, 450, 661, 598, 701, 778, 716, 378, 522, 439, 343, 345, 573, 517, 346, 558, 348, 418, 350, 434, 637, 743, 591, 781, 703, 353, 489, 436, 374, 427, 362, 505, 645, 700, 729, 768, 674, 512, 364, 474, 432, 365, 366, 574, 368, 452, 531, 478, 402, 562, 544, 524, 501, 455, 433, 409, 376, 550, 482, 413, 379, 530, 383, 509, 386, 390, 445, 498, 393, 408, 485, 431, 394, 495, 395, 405, 563, 483, 737, 618, 596, 773, 632, 398, 400, 401, 403, 404, 406, 407, 555, 444, 520, 508, 420, 421, 710, 666, 694, 753, 601, 578, 712, 646, 789, 721, 655, 572, 438, 447, 733, 579, 500, 442, 576, 443, 547, 453, 688, 738, 756, 765, 641, 543, 651, 691, 454, 459, 461, 464, 468, 471, 472, 475, 477, 577, 492, 565, 556, 603, 777, 734, 623, 689, 754, 653, 616, 779, 723, 503, 504, 567, 744, 609, 715, 780, 665, 633, 606, 675, 740, 762, 571, 728, 622, 677, 698, 799, 518, 521, 746, 772, 685, 760, 620, 525, 526, 528, 533, 540, 548, 624, 731, 654, 751, 617, 552, 676, 770, 559, 569, 575, 705, 595, 659, 719, 771, 581, 583, 769, 585, 586, 787, 589, 597, 600, 796, 608, 610, 663, 678, 615, 759, 625, 629, 634, 792, 648, 714, 680, 681, 684, 692, 713, 764

Average degree: 3.79

Diameter (directed):   63.0
Diameter (undirected): 28.0

Degree Distribution (undirected): 
   degree: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
    nodes: 2 39 228 240 99 58 33 30 24 18 2 8 5 4 6 0 3 1 

Degree Ranges: 
    min max tot
688:  2   2   4
738:  2   2   4
464:  1   3   4
475:  2   2   4
565:  2   2   4
675:  1   3   4
740:  1   3   4
571:  3   1   4
585:  3   1   4
589:  1   3   4
615:  1   3   4
625:  1   3   4
714:  2   2   4


